episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy,moving_avg_train_reward
5102,0.4946020833333333,197.84083333333336,0.5748333333333333,0,0,0.0,94.45726249999998
5103,0.2511625,100.465,0.57475,0,0,0.0,94.81512916666667
5104,0.3942333333333333,157.69333333333336,0.5746666666666667,0,0,0.0,94.19938333333333
5105,0.17955729166666665,71.82291666666667,0.5745833333333333,0,0,0.0,94.26861666666666
5106,0.136175,54.47,0.5745,0,0,0.0,94.11649166666666
5107,0.373109375,149.24375000000006,0.5744166666666667,0,0,0.0,93.59093333333333
5108,0.45177916666666673,180.71166666666667,0.5743333333333334,0,0,0.0,93.8966583333333
5109,0.54455,217.82,0.5742499999999999,0,0,0.0,94.80457499999999
5110,0.3081354166666667,123.25416666666666,0.5741666666666667,0,0,0.0,96.31280416666665
5111,0.5803302083333333,232.13208333333324,0.5740833333333333,0,0,0.0,95.75122083333333
5112,0.58745,234.98000000000008,0.5740000000000001,0,0,0.0,97.34452083333333
5113,0.27239270833333334,108.95708333333333,0.5739166666666666,0,0,0.0,98.97022083333336
5114,0.28670625,114.6825,0.5738333333333333,0,0,0.0,98.66996666666665
5115,0.171921875,68.76875,0.57375,0,0,0.0,98.94730000000001
5116,0.46551666666666663,186.20666666666668,0.5736666666666667,0,0,0.0,99.28946666666666
5117,0.32226354166666665,128.90541666666667,0.5735833333333333,0,0,0.0,100.80233333333332
5118,0.086025,34.410000000000004,0.5735,0,0,0.0,101.82952499999999
5119,0.20052187500000002,80.20875000000001,0.5734166666666667,0,0,0.0,101.275425
5120,0.20049999999999998,80.19999999999997,0.5733333333333333,0,0,0.0,101.32484999999998
5121,0.064490625,25.79625,0.57325,0,0,0.0,100.73801666666667
5122,0.21478541666666665,85.91416666666666,0.5731666666666666,0,0,0.0,100.41439583333333
5123,0.4222145833333334,168.88583333333332,0.5730833333333334,0,0,0.0,101.0118625
5124,0.08594999999999998,34.379999999999995,0.573,0,0,0.0,102.26465833333333
5125,0.40078125000000014,160.3125,0.5729166666666667,0,0,0.0,101.30739166666666
5126,0.23617083333333333,94.46833333333333,0.5728333333333333,0,0,0.0,101.78395416666666
5127,0.271825,108.73,0.57275,0,0,0.0,101.68594583333334
5128,0.515075,206.03000000000003,0.5726666666666667,0,0,0.0,102.54081250000002
5129,0.2860895833333333,114.43583333333333,0.5725833333333333,0,0,0.0,103.99106250000003
5130,0.27890625,111.5625,0.5725,0,0,0.0,103.74786250000002
5131,0.17163854166666667,68.65541666666667,0.5724166666666667,0,0,0.0,103.96319583333334
5132,0.19300416666666667,77.20166666666667,0.5723333333333334,0,0,0.0,103.6076625
5133,0.064378125,25.751249999999995,0.5722499999999999,0,0,0.0,102.49897916666667
5134,0.3074104166666667,122.96416666666667,0.5721666666666667,0,0,0.0,101.39852916666666
5135,0.3431927083333333,137.2770833333333,0.5720833333333333,0,0,0.0,101.00912083333333
5136,0.44315,177.26000000000002,0.5720000000000001,0,0,0.0,100.4469333333333
5137,0.1357875,54.315,0.5719166666666666,0,0,0.0,100.66198333333332
5138,0.10721875,42.8875,0.5718333333333334,0,0,0.0,99.90265833333335
5139,0.064321875,25.728749999999998,0.57175,0,0,0.0,99.98343333333332
5140,0.0643125,25.724999999999998,0.5716666666666667,0,0,0.0,98.62254583333333
5141,0.17861979166666664,71.44791666666666,0.5715833333333333,0,0,0.0,97.29079583333333
5142,0.4428937499999999,177.1575,0.5715,0,0,0.0,96.44247083333333
5143,0.064284375,25.713750000000005,0.5714166666666667,0,0,0.0,96.94429583333331
5144,0.17140833333333333,68.56333333333333,0.5713333333333334,0,0,0.0,96.21877083333332
5145,0.064265625,25.706250000000004,0.57125,0,0,0.0,96.38270416666666
5146,0.27848958333333335,111.39583333333333,0.5711666666666666,0,0,0.0,96.00507916666666
5147,0.38557187499999995,154.22875,0.5710833333333334,0,0,0.0,96.8872375
5148,0.18557500000000002,74.22999999999999,0.571,0,0,0.0,97.0734875
5149,0.25700208333333335,102.80083333333334,0.5709166666666667,0,0,0.0,96.37298749999998
5150,0.1784375,71.375,0.5708333333333333,0,0,0.0,96.41900833333334
5151,0.45683749999999995,182.73499999999999,0.57075,0,0,0.0,95.91921666666666
5152,0.21406666666666666,85.62666666666667,0.5706666666666667,0,0,0.0,97.14120833333332
5153,0.2140427083333333,85.61708333333334,0.5705833333333333,0,0,0.0,97.102675
5154,0.06418125000000001,25.672500000000003,0.5705,0,0,0.0,96.05628333333334
5155,0.23547395833333337,94.18958333333335,0.5704166666666667,0,0,0.0,95.62100000000001
5156,0.34952083333333334,139.80833333333334,0.5703333333333334,0,0,0.0,95.26583333333333
5157,0.29245937499999997,116.98374999999997,0.5702499999999999,0,0,0.0,95.76951666666665
5158,0.47060833333333335,188.24333333333334,0.5701666666666667,0,0,0.0,95.95826666666666
5159,0.5135458333333333,205.41833333333335,0.5700833333333333,0,0,0.0,96.85972499999998
5160,0.064125,25.650000000000002,0.5700000000000001,0,0,0.0,98.42225416666666
5161,0.40646249999999995,162.58500000000004,0.5699166666666666,0,0,0.0,96.66425416666665
5162,0.4491625000000001,179.66500000000002,0.5698333333333334,0,0,0.0,97.59859166666665
5163,0.37063124999999997,148.2525,0.56975,0,0,0.0,97.75454166666667
5164,0.06408749999999999,25.634999999999998,0.5696666666666667,0,0,0.0,98.25665416666669
5165,0.5773489583333333,230.93958333333325,0.5695833333333333,0,0,0.0,97.73270416666666
5166,0.37763125000000003,151.05250000000004,0.5695,0,0,0.0,98.69080833333334
5167,0.24217812500000002,96.87125,0.5694166666666667,0,0,0.0,99.59684999999999
5168,0.3917833333333334,156.71333333333337,0.5693333333333334,0,0,0.0,99.84558750000001
5169,0.562896875,225.15875,0.56925,0,0,0.0,100.26175416666665
5170,0.6199583333333334,247.98333333333326,0.5691666666666666,0,0,0.0,100.81593333333335
5171,0.5627906250000001,225.11624999999998,0.5690833333333334,0,0,0.0,102.51826666666666
5172,0.398725,159.48999999999998,0.569,0,0,0.0,104.04975416666666
5173,0.1848979166666667,73.95916666666666,0.5689166666666667,0,0,0.0,105.15392083333332
5174,0.08532499999999998,34.129999999999995,0.5688333333333333,0,0,0.0,105.145125
5175,0.6196875,247.875,0.56875,0,0,0.0,104.62268333333333
5176,0.2848166666666667,113.92666666666668,0.5686666666666667,0,0,0.0,106.66862083333334
5177,0.2561114583333334,102.44458333333334,0.5685833333333333,0,0,0.0,106.54238749999999
5178,0.15633750000000002,62.535,0.5685,0,0,0.0,106.50337916666666
5179,0.24894583333333337,99.57833333333335,0.5684166666666667,0,0,0.0,106.72494583333335
5180,0.09945833333333333,39.78333333333334,0.5683333333333334,0,0,0.0,107.20165416666664
5181,0.17075312499999998,68.30125,0.5682499999999999,0,0,0.0,106.70748750000001
5182,0.042612500000000005,17.045,0.5681666666666667,0,0,0.0,106.55625833333333
5183,0.19882916666666664,79.53166666666665,0.5680833333333333,0,0,0.0,105.40253333333334
5184,0.21330000000000002,85.32000000000001,0.5680000000000001,0,0,0.0,105.679075
5185,0.09938541666666666,39.75416666666666,0.5679166666666666,0,0,0.0,105.813575
5186,0.06388125000000001,25.552500000000006,0.5678333333333334,0,0,0.0,105.31961666666668
5187,0.270003125,108.00124999999998,0.56775,0,0,0.0,105.31586666666666
5188,0.09934166666666666,39.736666666666665,0.5676666666666667,0,0,0.0,105.87740416666668
5189,0.14189583333333336,56.75833333333333,0.5675833333333333,0,0,0.0,104.66677083333332
5190,0.20571874999999998,82.28750000000001,0.5675,0,0,0.0,104.97519166666665
5191,0.09929791666666667,39.719166666666666,0.5674166666666667,0,0,0.0,104.64948333333332
5192,0.3056583333333333,122.26333333333335,0.5673333333333334,0,0,0.0,104.78758749999999
5193,0.34071562499999997,136.28625000000002,0.56725,0,0,0.0,105.0042875
5194,0.2623145833333333,104.9258333333333,0.5671666666666666,0,0,0.0,105.79156666666668
5195,0.2410104166666667,96.40416666666665,0.5670833333333334,0,0,0.0,106.03654999999999
5196,0.04252499999999999,17.009999999999998,0.567,0,0,0.0,106.5114875
5197,0.17755624999999997,71.0225,0.5669166666666667,0,0,0.0,106.4226875
5198,0.19839166666666663,79.35666666666667,0.5668333333333333,0,0,0.0,105.86869999999999
5199,0.08501249999999999,34.004999999999995,0.56675,0,0,0,106.14461666666666
5200,0.09916666666666667,39.666666666666664,0.5666666666666667,0,0,0.0,106.13961666666665
5201,0.12748125,50.9925,0.5665833333333333,0,0,0.0,106.1912833333333
5202,0.06373125,25.4925,0.5665,0,0,0.0,106.01252916666664
5203,0.14912291666666666,59.649166666666666,0.5664166666666667,0,0,0.0,104.28904583333333
5204,0.22653333333333336,90.61333333333336,0.5663333333333334,0,0,0.0,103.88088750000001
5205,0.560984375,224.39375000000004,0.5662499999999999,0,0,0.0,103.21008749999999
5206,0.5467770833333333,218.71083333333337,0.5661666666666667,0,0,0.0,104.73579583333334
5207,0.560878125,224.35125,0.5660833333333333,0,0,0.0,106.37820416666665
5208,0.28347500000000003,113.38999999999999,0.5660000000000001,0,0,0.0,107.12927916666666
5209,0.5819937499999999,232.79750000000004,0.5659166666666666,0,0,0.0,106.45606249999999
5210,0.3904791666666667,156.19166666666666,0.5658333333333334,0,0,0.0,106.60583749999999
5211,0.3545875,141.83499999999998,0.56575,0,0,0.0,106.93521250000002
5212,0.08485,33.94,0.5656666666666667,0,0,0.0,106.03224166666669
5213,0.06362812500000001,25.45125,0.5655833333333333,0,0,0.0,104.02184166666667
5214,0.19844375000000003,79.37750000000001,0.5655,0,0,0.0,103.18678333333335
5215,0.063609375,25.443749999999998,0.5654166666666667,0,0,0.0,102.83373333333334
5216,0.2408,96.32000000000002,0.5653333333333334,0,0,0.0,102.40048333333336
5217,0.063590625,25.43625,0.56525,0,0,0.0,101.50161666666669
5218,0.29074374999999997,116.29749999999999,0.5651666666666666,0,0,0.0,100.46692500000003
5219,0.17714375000000002,70.8575,0.5650833333333334,0,0,0.0,101.28580000000002
5220,0.0635625,25.424999999999997,0.565,0,0,0.0,101.1922875
5221,0.2830281250000001,113.21125,0.5649166666666667,0,0,0.0,100.64453750000001
5222,0.1770875,70.835,0.5648333333333333,0,0,0.0,101.5186875
5223,0.35413749999999994,141.65499999999997,0.56475,0,0,0.0,101.36789583333331
5224,0.08469999999999998,33.879999999999995,0.5646666666666667,0,0,0.0,101.09558749999998
5225,0.290546875,116.21875,0.5645833333333333,0,0,0.0,101.0905875
5226,0.06350624999999999,25.402499999999996,0.5645,0,0,0.0,100.64965000000001
5227,0.14877291666666667,59.509166666666665,0.5644166666666667,0,0,0.0,99.95899166666666
5228,0.3616249999999999,144.65000000000003,0.5643333333333334,0,0,0.0,99.46678333333331
5229,0.38275312499999997,153.10125,0.5642499999999999,0,0,0.0,98.85298333333333
5230,0.17693750000000003,70.775,0.5641666666666667,0,0,0.0,99.23963749999999
5231,0.41729687499999996,166.91875000000005,0.5640833333333333,0,0,0.0,98.83176249999998
5232,0.25445,101.78,0.5640000000000001,0,0,0.0,99.81439583333332
5233,0.06344062499999999,25.376249999999995,0.5639166666666666,0,0,0.0,100.06017916666667
5234,0.19095833333333334,76.38333333333334,0.5638333333333334,0,0,0.0,100.05642916666666
5235,0.42482812499999995,169.93125000000003,0.56375,0,0,0.0,99.59062083333335
5236,0.2902375,116.09499999999998,0.5636666666666666,0,0,0.0,99.91716249999998
5237,0.24020937499999997,96.08375,0.5635833333333333,0,0,0.0,99.30551249999996
5238,0.22609375,90.43750000000001,0.5635,0,0,0.0,99.72319999999998
5239,0.28945208333333333,115.78083333333333,0.5634166666666667,0,0,0.0,100.19869999999999
5240,0.39575000000000005,158.29999999999998,0.5633333333333334,0,0,0.0,101.09922083333333
5241,0.5168281250000001,206.73125000000002,0.56325,0,0,0.0,102.42497083333333
5242,0.14783124999999997,59.132499999999986,0.5631666666666666,0,0,0.0,103.77780416666668
5243,0.48785000000000006,195.14,0.5630833333333334,0,0,0.0,102.59755416666667
5244,0.48779999999999996,195.11999999999992,0.563,0,0,0.0,104.29181666666665
5245,0.4377500000000001,175.09999999999997,0.5629166666666667,0,0,0.0,105.55738333333333
5246,0.35880624999999994,143.52249999999995,0.5628333333333333,0,0,0.0,107.05132083333334
5247,0.550959375,220.38374999999996,0.56275,0,0,0.0,107.3725875
5248,0.30319999999999997,121.27999999999997,0.5626666666666666,0,0,0.0,108.0341375
5249,0.37425937499999995,149.70375,0.5625833333333333,0,0,0.0,108.5046375
5250,0.21875,87.5,0.5625,0,0,0.0,108.97366666666667
5251,0.12654374999999998,50.6175,0.5624166666666667,0,0,0.0,109.13491666666667
5252,0.4452250000000001,178.09000000000003,0.5623333333333334,0,0,0.0,107.81374166666669
5253,0.14759062499999998,59.03625000000001,0.56225,0,0,0.0,108.73837500000002
5254,0.14756875,59.02750000000002,0.5621666666666667,0,0,0.0,108.47256666666667
5255,0.14754687499999997,59.01874999999999,0.5620833333333333,0,0,0.0,108.80611666666668
5256,0.1343,53.720000000000006,0.562,0,0,0.0,108.45440833333332
5257,0.14750312499999998,59.00125,0.5619166666666666,0,0,0.0,107.59352499999997
5258,0.31687083333333343,126.74833333333338,0.5618333333333334,0,0,0.0,107.01369999999999
5259,0.042131249999999995,16.8525,0.56175,0,0,0.0,106.39874999999998
5260,0.1974375,78.975,0.5616666666666666,0,0,0.0,104.51309166666665
5261,0.147415625,58.966249999999995,0.5615833333333333,0,0,0.0,105.04634166666666
5262,0.06316875,25.2675,0.5615,0,0,0.0,104.01015416666667
5263,0.281584375,112.63375,0.5614166666666667,0,0,0.0,102.46617916666668
5264,0.18945,75.78,0.5613333333333334,0,0,0.0,102.10999166666666
5265,0.30256250000000007,121.02500000000002,0.56125,0,0,0.0,102.61144166666666
5266,0.09820416666666666,39.281666666666666,0.5611666666666666,0,0,0.0,101.51229583333335
5267,0.06312187500000001,25.248750000000005,0.5610833333333334,0,0,0.0,100.39458750000001
5268,0.2814125,112.56499999999997,0.5609999999999999,0,0,0.0,99.6783625
5269,0.189309375,75.72375,0.5609166666666667,0,0,0.0,99.23687916666668
5270,0.2103125,84.12499999999999,0.5608333333333333,0,0,0.0,97.74252916666666
5271,0.168225,67.29,0.5607500000000001,0,0,0.0,96.10394583333334
5272,0.189225,75.68999999999998,0.5606666666666666,0,0,0.0,94.52568333333335
5273,0.105109375,42.043749999999996,0.5605833333333333,0,0,0.0,93.68768333333334
5274,0.042037500000000005,16.815,0.5605,0,0,0.0,93.36852916666669
5275,0.26015625,104.0625,0.5604166666666667,0,0,0.0,93.1953791666667
5276,0.294175,117.66999999999999,0.5603333333333333,0,0,0.0,91.75725416666668
5277,0.3021125,120.84500000000001,0.56025,0,0,0.0,91.7946875
5278,0.09802916666666667,39.211666666666666,0.5601666666666667,0,0,0.0,91.97869166666665
5279,0.48604999999999987,194.42000000000004,0.5600833333333333,0,0,0.0,91.74545833333332
5280,0.084,33.6,0.56,0,0,0.0,92.69387499999999
5281,0.330965625,132.38625000000002,0.5599166666666666,0,0,0.0,92.63204166666665
5282,0.14695625,58.782500000000006,0.5598333333333334,0,0,0.0,93.27289166666665
5283,0.42783125,171.13250000000002,0.55975,0,0,0.0,93.69026666666664
5284,0.12592499999999998,50.36999999999999,0.5596666666666666,0,0,0.0,94.60627500000001
5285,0.5347135416666667,213.8854166666667,0.5595833333333333,0,0,0.0,94.25677499999998
5286,0.30876875,123.5075,0.5595,0,0,0.0,95.99808749999998
5287,0.25978124999999996,103.9125,0.5594166666666667,0,0,0.0,96.97763749999999
5288,0.6264916666666668,250.5966666666667,0.5593333333333333,0,0,0.0,96.93675000000002
5289,0.5355500000000001,214.21999999999994,0.55925,0,0,0.0,99.04534999999998
5290,0.06290625,25.162499999999998,0.5591666666666666,0,0,0.0,100.61996666666664
5291,0.36448437499999997,145.79375000000002,0.5590833333333334,0,0,0.0,100.04871666666666
5292,0.23866249999999997,95.465,0.5589999999999999,0,0,0.0,101.10946249999999
5293,0.47028229166666663,188.11291666666665,0.5589166666666667,0,0,0.0,100.84147916666667
5294,0.6132416666666667,245.2966666666666,0.5588333333333333,0,0,0.0,101.35974583333332
5295,0.53525,214.09999999999997,0.5587500000000001,0,0,0.0,102.76345416666669
5296,0.44329999999999997,177.31999999999996,0.5586666666666666,0,0,0.0,103.94041250000001
5297,0.272309375,108.92374999999997,0.5585833333333333,0,0,0.0,105.54351250000002
5298,0.351325,140.53,0.5585,0,0,0.0,105.92252500000001
5299,0.46410937499999994,185.64375,0.5584166666666667,0,0,0,106.53425833333334
5300,0.259375,103.75,0.5583333333333333,0,0,0.0,108.05064583333333
5301,0.25934375000000004,103.73750000000001,0.55825,0,0,0.0,108.69147916666667
5302,0.1476791666666667,59.07166666666667,0.5581666666666667,0,0,0.0,109.21892916666665
5303,0.4441614583333333,177.66458333333333,0.5580833333333333,0,0,0.0,109.55472083333332
5304,0.288325,115.33000000000003,0.558,0,0,0.0,110.73487499999999
5305,0.10460937499999998,41.84374999999999,0.5579166666666666,0,0,0.0,110.98204166666666
5306,0.45680833333333337,182.7233333333334,0.5578333333333334,0,0,0.0,109.15654166666667
5307,0.055775,22.31,0.55775,0,0,0.0,108.79666666666667
5308,0.5764250000000001,230.57000000000005,0.5576666666666666,0,0,0.0,106.77625416666666
5309,0.3369729166666666,134.78916666666666,0.5575833333333333,0,0,0.0,107.94805416666667
5310,0.16725,66.89999999999999,0.5575,0,0,0.0,106.96797083333333
5311,0.15451562500000002,61.80625,0.5574166666666667,0,0,0.0,106.07505416666665
5312,0.49136666666666673,196.54666666666668,0.5573333333333333,0,0,0.0,105.27476666666665
5313,0.279865625,111.94625000000002,0.55725,0,0,0.0,106.90083333333334
5314,0.4007249999999999,160.28999999999996,0.5571666666666666,0,0,0.0,107.76578333333333
5315,0.42728645833333334,170.91458333333333,0.5570833333333334,0,0,0.0,108.57490833333333
5316,0.1683625,67.345,0.5569999999999999,0,0,0.0,110.02961666666668
5317,0.5468031250000001,218.72124999999997,0.5569166666666667,0,0,0.0,109.73986666666667
5318,0.13920833333333332,55.68333333333333,0.5568333333333333,0,0,0.0,111.67271666666666
5319,0.0,0.0,0.5567500000000001,0,0,0.0,111.06657499999997
5320,0.3561666666666667,142.46666666666664,0.5566666666666666,0,0,0.0,110.35799999999998
5321,0.43394999999999995,173.57999999999993,0.5565833333333333,0,0,0.0,111.52841666666666
5322,0.58955,235.81999999999996,0.5565,0,0,0.0,112.13210416666665
5323,0.17519374999999995,70.07749999999999,0.5564166666666667,0,0,0.0,113.78195416666668
5324,0.3225333333333333,129.01333333333332,0.5563333333333333,0,0,0.0,113.06617916666664
5325,0.20296875,81.1875,0.55625,0,0,0.0,114.01751249999998
5326,0.5697958333333334,227.91833333333335,0.5561666666666667,0,0,0.0,113.66719999999998
5327,0.27377604166666664,109.51041666666667,0.5560833333333333,0,0,0.0,115.6923583333333
5328,0.139,55.60000000000001,0.556,0,0,0.0,116.19237083333333
5329,0.32236666666666663,128.94666666666666,0.5559166666666666,0,0,0.0,115.30187083333333
5330,0.3987604166666667,159.50416666666672,0.5558333333333334,0,0,0.0,115.06032499999999
5331,0.216725,86.69,0.55575,0,0,0.0,115.94761666666668
5332,0.4431041666666667,177.24166666666667,0.5556666666666666,0,0,0.0,115.14532916666668
5333,0.25139895833333337,100.55958333333334,0.5555833333333333,0,0,0.0,115.89994583333335
5334,0.30136875,120.54749999999999,0.5555,0,0,0.0,116.6517791666667
5335,0.22910937500000003,91.64375,0.5554166666666667,0,0,0.0,117.09342083333335
5336,0.3346083333333333,133.8433333333333,0.5553333333333333,0,0,0.0,116.31054583333335
5337,0.34986249999999997,139.945,0.55525,0,0,0.0,116.48802916666668
5338,0.28594583333333334,114.37833333333333,0.5551666666666666,0,0,0.0,116.92664166666667
5339,0.428971875,171.58874999999998,0.5550833333333334,0,0,0.0,117.16605
5340,0.11793749999999999,47.175,0.5549999999999999,0,0,0.0,117.72412916666669
5341,0.17485625,69.94250000000001,0.5549166666666667,0,0,0.0,116.61287916666666
5342,0.5829,233.15999999999997,0.5548333333333333,0,0,0.0,115.24499166666666
5343,0.26642499999999997,106.57000000000002,0.5547500000000001,0,0,0.0,116.98526666666665
5344,0.2872,114.88,0.5546666666666666,0,0,0.0,116.09956666666665
5345,0.62434375,249.73749999999998,0.5545833333333333,0,0,0.0,115.29716666666664
5346,0.3287312499999999,131.49249999999998,0.5545,0,0,0.0,116.04354166666664
5347,0.328696875,131.47875,0.5544166666666667,0,0,0.0,115.92324166666666
5348,0.5826,233.04,0.5543333333333333,0,0,0.0,115.03419166666667
5349,0.4671906250000001,186.87624999999997,0.55425,0,0,0.0,116.15179166666667
5350,0.42015625,168.0625,0.5541666666666667,0,0,0.0,116.52351666666668
5351,0.23700312499999998,94.80125,0.5540833333333333,0,0,0.0,117.32914166666666
5352,0.539325,215.73000000000002,0.554,0,0,0.0,117.77097916666668
5353,0.5254260416666666,210.17041666666665,0.5539166666666666,0,0,0.0,118.14737916666665
5354,0.5461458333333333,218.45833333333337,0.5538333333333334,0,0,0.0,119.65872083333333
5355,0.5307031249999999,212.28125000000003,0.55375,0,0,0.0,121.25302916666665
5356,0.3145458333333333,125.81833333333333,0.5536666666666666,0,0,0.0,122.78565416666666
5357,0.6082677083333333,243.30708333333337,0.5535833333333333,0,0,0.0,123.5066375
5358,0.30064375000000004,120.25749999999998,0.5535,0,0,0.0,125.34969583333333
5359,0.54054375,216.2175,0.5534166666666667,0,0,0.0,125.28478749999998
5360,0.41125,164.5,0.5533333333333333,0,0,0.0,127.2784375
5361,0.06224062500000001,24.896250000000002,0.55325,0,0,0.0,128.1336875
5362,0.41966875000000003,167.8675,0.5531666666666666,0,0,0.0,127.7929875
5363,0.34036875,136.1475,0.5530833333333334,0,0,0.0,129.2189875
5364,0.5110625,204.42499999999995,0.5529999999999999,0,0,0.0,129.454125
5365,0.5663072916666667,226.52291666666662,0.5529166666666667,0,0,0.0,130.74057499999998
5366,0.4955208333333333,198.2083333333333,0.5528333333333333,0,0,0.0,131.79555416666665
5367,0.15891562500000003,63.566250000000025,0.5527500000000001,0,0,0.0,133.38482083333332
5368,0.4954166666666666,198.16666666666663,0.5526666666666666,0,0,0.0,133.76799583333334
5369,0.25721875,102.88749999999999,0.5525833333333333,0,0,0.0,134.62401250000002
5370,0.448625,179.45,0.5525,0,0,0.0,134.89565000000002
5371,0.6712177083333333,268.4870833333333,0.5524166666666667,0,0,0.0,135.84890000000001
5372,0.23641250000000003,94.56499999999998,0.5523333333333333,0,0,0.0,137.86087083333334
5373,0.32089999999999996,128.35999999999999,0.55225,0,0,0.0,138.04962083333334
5374,0.17945416666666666,71.78166666666667,0.5521666666666667,0,0,0.0,138.91278333333332
5375,0.5588541666666667,223.54166666666669,0.5520833333333333,0,0,0.0,139.46245000000002
5376,0.3415000000000001,136.6,0.552,0,0,0.0,140.65724166666666
5377,0.3845645833333333,153.82583333333335,0.5519166666666666,0,0,0.0,140.84654166666667
5378,0.6069770833333336,242.79083333333335,0.5518333333333334,0,0,0.0,141.17634999999999
5379,0.43966874999999994,175.86749999999998,0.55175,0,0,0.0,143.21214166666667
5380,0.2792916666666667,111.7166666666667,0.5516666666666667,0,0,0.0,143.02661666666665
5381,0.19479062499999997,77.91624999999999,0.5515833333333333,0,0,0.0,143.80778333333333
5382,0.42575,170.29999999999995,0.5515,0,0,0.0,143.26308333333333
5383,0.38260104166666664,153.04041666666666,0.5514166666666667,0,0,0.0,144.37825833333332
5384,0.5083666666666666,203.3466666666667,0.5513333333333333,0,0,0.0,144.1973375
5385,0.26184375000000004,104.73749999999998,0.55125,0,0,0.0,145.72710416666666
5386,0.3824729166666667,152.98916666666668,0.5511666666666667,0,0,0.0,144.63562499999998
5387,0.5168729166666667,206.74916666666672,0.5510833333333334,0,0,0.0,144.93044166666664
5388,0.38927500000000004,155.70999999999998,0.5509999999999999,0,0,0.0,145.95880833333334
5389,0.4374364583333334,174.97458333333338,0.5509166666666667,0,0,0.0,145.00994166666666
5390,0.47541666666666665,190.16666666666669,0.5508333333333333,0,0,0.0,144.61748749999998
5391,0.377184375,150.87375,0.5507500000000001,0,0,0.0,146.26752916666663
5392,0.49416666666666664,197.66666666666663,0.5506666666666666,0,0,0.0,146.31832916666667
5393,0.4321739583333333,172.86958333333328,0.5505833333333333,0,0,0.0,147.34034583333332
5394,0.26515,106.06,0.5505,0,0,0.0,147.1879125
5395,0.18760416666666666,75.04166666666666,0.5504166666666667,0,0,0.0,145.79554583333334
5396,0.08255000000000001,33.02,0.5503333333333333,0,0,0.0,144.40496249999998
5397,0.208196875,83.27875,0.55025,0,0,0.0,142.9619625
5398,0.26505000000000006,106.02,0.5501666666666667,0,0,0.0,142.7055125
5399,0.3406614583333333,136.26458333333332,0.5500833333333333,0,0,0,142.3604125
5400,0.375,150.0,0.55,0,0,0.0,141.86662083333334
5401,0.2287229166666666,91.48916666666666,0.5499166666666666,0,0,0.0,142.32912083333335
5402,0.3817895833333334,152.71583333333336,0.5498333333333334,0,0,0.0,142.2066375
5403,0.404259375,161.70375,0.54975,0,0,0.0,143.14307916666667
5404,0.4229291666666667,169.1716666666667,0.5496666666666667,0,0,0.0,142.98347083333334
5405,0.27861458333333333,111.44583333333334,0.5495833333333333,0,0,0.0,143.52188750000002
5406,0.33545625,134.1825,0.5495,0,0,0.0,144.21790833333336
5407,0.28542812500000003,114.17125000000001,0.5494166666666667,0,0,0.0,143.73250000000002
5408,0.4384,175.36,0.5493333333333333,0,0,0.0,144.6511125
5409,0.285371875,114.14875,0.54925,0,0,0.0,144.09901250000001
5410,0.38831250000000006,155.32500000000005,0.5491666666666667,0,0,0.0,143.89260833333336
5411,0.2490427083333333,99.61708333333334,0.5490833333333334,0,0,0.0,144.77685833333334
5412,0.10293749999999999,41.175,0.5489999999999999,0,0,0.0,145.15496666666667
5413,0.367596875,147.03875,0.5489166666666667,0,0,0.0,143.60125
5414,0.5018583333333333,200.74333333333325,0.5488333333333333,0,0,0.0,143.95217499999998
5415,0.44495312500000006,177.98125000000002,0.5487500000000001,0,0,0.0,144.35670833333333
5416,0.12345,49.38000000000001,0.5486666666666666,0,0,0.0,144.427375
5417,0.549721875,219.88875000000002,0.5485833333333333,0,0,0.0,144.247725
5418,0.5105375,204.21500000000003,0.5485,0,0,0.0,144.2594
5419,0.4516291666666667,180.65166666666667,0.5484166666666667,0,0,0.0,145.74471666666668
5420,0.39675,158.69999999999996,0.5483333333333333,0,0,0.0,147.55123333333333
5421,0.45153750000000004,180.61499999999998,0.54825,0,0,0.0,147.71356666666668
5422,0.4720479166666667,188.81916666666666,0.5481666666666667,0,0,0.0,147.78391666666667
5423,0.4466375,178.65499999999997,0.5480833333333333,0,0,0.0,147.31390833333333
5424,0.3055,122.2,0.548,0,0,0.0,148.39968333333334
5425,0.4602604166666666,184.10416666666663,0.5479166666666666,0,0,0.0,148.33155
5426,0.6197875,247.91500000000002,0.5478333333333334,0,0,0.0,149.3607166666667
5427,0.39234374999999994,156.93750000000003,0.54775,0,0,0.0,149.56068333333334
5428,0.35329583333333336,141.31833333333336,0.5476666666666667,0,0,0.0,150.0349541666667
5429,0.3964125,158.56500000000003,0.5475833333333333,0,0,0.0,150.8921375
5430,0.24846875000000002,99.38750000000002,0.5475,0,0,0.0,151.18832083333336
5431,0.5126635416666666,205.06541666666672,0.5474166666666667,0,0,0.0,150.58715416666666
5432,0.10262500000000001,41.050000000000004,0.5473333333333333,0,0,0.0,151.77090833333335
5433,0.3462625,138.50500000000002,0.54725,0,0,0.0,150.40899166666665
5434,0.32570625,130.28249999999997,0.5471666666666667,0,0,0.0,150.78844583333333
5435,0.5214114583333334,208.56458333333336,0.5470833333333334,0,0,0.0,150.88579583333333
5436,0.5692249999999999,227.68999999999988,0.5469999999999999,0,0,0.0,152.05500416666666
