episode,mean_reward,total_reward,decay_factor,shaped_reward_first_step,sparse_reward_first_step,evaluation_reward_greedy
1507,0.007703125000000002,3.0812500000000007,0.24650000000000005,0,0,0.0
1508,0.0123,4.92,0.246,0,0,0.0
1509,0.012275000000000003,4.910000000000001,0.24550000000000005,0,0,0.0
1510,0.0091875,3.675,0.245,0,0,0.0
1511,0.004584375000000001,1.8337500000000004,0.24450000000000005,0,0,0.0
1512,0.0,0.0,0.244,0,0,0.0
1513,0.0,0.0,0.24350000000000005,0,0,0.0
1514,0.00455625,1.8225,0.243,0,0,0.0
1515,0.0,0.0,0.24250000000000005,0,0,0.0
1516,0.013612500000000001,5.445,0.242,0,0,0.0
1517,0.009056250000000002,3.6225000000000005,0.24150000000000005,0,0,0.0
1518,0.009037499999999999,3.6149999999999998,0.241,0,0,0.0
1519,0.004509375000000001,1.8037500000000004,0.24050000000000005,0,0,0.0
1520,0.009,3.5999999999999996,0.24,0,0,0.0
1521,0.013471875000000001,5.388750000000001,0.23950000000000005,0,0,0.0
1522,0.0089625,3.585,0.239,0,0,0.0
1523,0.004471875000000001,1.7887500000000003,0.23850000000000005,0,0,0.0
1524,0.0044624999999999995,1.785,0.238,0,0,0.0
1525,0.0,0.0,0.23750000000000004,0,0,0.0
1526,0.00444375,1.7774999999999999,0.237,0,0,0.0
1527,0.004434375000000001,1.7737500000000004,0.23650000000000004,0,0,0.0
1528,0.004425,1.77,0.236,0,0,0.0
1529,0.008831250000000002,3.5325000000000006,0.23550000000000004,0,0,0.0
1530,0.00440625,1.7625,0.235,0,0,0.0
1531,0.0,0.0,0.23450000000000004,0,0,0.0
1532,0.0,0.0,0.23399999999999999,0,0,0.0
1533,0.0,0.0,0.23350000000000004,0,0,0.0
1534,0.024756249999999994,9.9025,0.23299999999999998,0,0,0.0
1535,0.011625000000000002,4.65,0.23250000000000004,0,0,0.0
1536,0.00435,1.7399999999999998,0.23199999999999998,0,0,0.0
1537,0.004340625000000001,1.7362500000000003,0.23150000000000004,0,0,0.0
1538,0.011549999999999998,4.619999999999999,0.23099999999999998,0,0,0.0
1539,0.004321875,1.7287500000000002,0.23050000000000004,0,0,0.0
1540,0.0,0.0,0.22999999999999998,0,0,0.0
1541,0.008606250000000003,3.442500000000001,0.22950000000000004,0,0,0.0
1542,0.01145,4.58,0.22899999999999998,0,0,0.0
1543,0.004284375000000001,1.7137500000000003,0.22850000000000004,0,0,0.0
1544,0.004275,1.71,0.22799999999999998,0,0,0.0
1545,0.011375000000000001,4.550000000000001,0.22750000000000004,0,0,0.0
1546,0.0,0.0,0.22699999999999998,0,0,0.0
1547,0.012740625,5.09625,0.22650000000000003,0,0,0.0
1548,0.0042375,1.6949999999999998,0.22599999999999998,0,0,0.0
1549,0.004228125,1.6912500000000001,0.22550000000000003,0,0,0.0
1550,0.008437499999999999,3.3749999999999996,0.22499999999999998,0,0,0.0
1551,0.012628125000000004,5.051250000000001,0.22450000000000003,0,0,0.0
1552,0.011199999999999998,4.4799999999999995,0.22399999999999998,0,0,0.0
1553,0.004190625000000001,1.6762500000000002,0.22350000000000003,0,0,0.0
1554,0.018118749999999996,7.247499999999999,0.22299999999999998,0,0,0.0
1555,0.0,0.0,0.22250000000000003,0,0,0.0
1556,0.019424999999999998,7.77,0.22199999999999998,0,0,0.0
1557,0.008306250000000001,3.3225000000000007,0.22150000000000003,0,0,0.0
1558,0.0,0.0,0.22099999999999997,0,0,0.0
1559,0.008268750000000002,3.3075000000000006,0.22050000000000003,0,0,0.0
1560,0.00825,3.3,0.21999999999999997,0,0,0.0
1561,0.0,0.0,0.21950000000000003,0,0,0.0
1562,0.0,0.0,0.21899999999999997,0,0,0.0
1563,0.010925,4.37,0.21850000000000003,0,0,0.0
1564,0.0,0.0,0.21799999999999997,0,0,0.0
1565,0.012234375000000002,4.893750000000001,0.21750000000000003,0,0,0.0
1566,0.0040687499999999995,1.6274999999999997,0.21699999999999997,0,0,0.0
1567,0.0040593750000000005,1.6237500000000002,0.21650000000000003,0,0,0.0
1568,0.008099999999999998,3.2399999999999993,0.21599999999999997,0,0,0.0
1569,0.014815625000000004,5.926250000000001,0.21550000000000002,0,0,0.0
1570,0.004031249999999999,1.6124999999999998,0.21499999999999997,0,0,0.0
1571,0.0,0.0,0.21450000000000002,0,0,0.0
1572,0.0,0.0,0.21399999999999997,0,0,0.0
1573,0.008006250000000001,3.2025000000000006,0.21350000000000002,0,0,0.0
1574,0.0,0.0,0.21299999999999997,0,0,0.0
1575,0.018593750000000003,7.437500000000001,0.21250000000000002,0,0,0.0
1576,0.003974999999999999,1.5899999999999999,0.21199999999999997,0,0,0.0
1577,0.00793125,3.1725000000000003,0.21150000000000002,0,0,0.0
1578,0.00395625,1.5824999999999998,0.21099999999999997,0,0,0.0
1579,0.010525,4.21,0.21050000000000002,0,0,0.0
1580,0.010499999999999999,4.199999999999999,0.20999999999999996,0,0,0.0
1581,0.003928125,1.57125,0.20950000000000002,0,0,0.0
1582,0.007837499999999999,3.1349999999999993,0.20899999999999996,0,0,0.0
1583,0.0,0.0,0.20850000000000002,0,0,0.0
1584,0.007799999999999998,3.119999999999999,0.20799999999999996,0,0,0.0
1585,0.018156250000000002,7.262500000000001,0.20750000000000002,0,0,0.0
1586,0.010349999999999996,4.139999999999999,0.20699999999999996,0,0,0.0
1587,0.0064531250000000005,2.5812500000000003,0.20650000000000002,0,0,0.0
1588,0.0,0.0,0.20599999999999996,0,0,0.0
1589,0.007706250000000001,3.0825000000000005,0.20550000000000002,0,0,0.0
1590,0.014093749999999999,5.637499999999999,0.20499999999999996,0,0,0.0
1591,0.0038343750000000005,1.5337500000000002,0.20450000000000002,0,0,0.0
1592,0.010199999999999997,4.079999999999999,0.20399999999999996,0,0,0.0
1593,0.0038156250000000004,1.52625,0.20350000000000001,0,0,0.0
1594,0.0038062499999999993,1.5224999999999997,0.20299999999999996,0,0,0.0
1595,0.011390625000000001,4.55625,0.2025,0,0,0.0
1596,0.006312499999999999,2.5249999999999995,0.20199999999999996,0,0,0.0
1597,0.0,0.0,0.2015,0,0,0.0
1598,0.003768749999999999,1.5074999999999996,0.20099999999999996,0,0,0.0
1599,0.013784375,5.51375,0.2005,0,0,0
1600,0.0,0.0,0.19999999999999996,0,0,0.0
1601,0.011221875000000001,4.4887500000000005,0.1995,0,0,0.0
1602,0.007462499999999999,2.9849999999999994,0.19899999999999995,0,0,0.0
1603,0.0,0.0,0.1985,0,0,0.0
1604,0.0037124999999999992,1.4849999999999997,0.19799999999999995,0,0,0.0
1605,0.009875,3.95,0.1975,0,0,0.0
1606,0.0,0.0,0.19699999999999995,0,0,0.0
1607,0.003684375,1.4737500000000001,0.1965,0,0,0.0
1608,0.0,0.0,0.19599999999999995,0,0,0.0
1609,0.009775,3.91,0.1955,0,0,0.0
1610,0.009749999999999998,3.8999999999999995,0.19499999999999995,0,0,0.0
1611,0.003646875,1.45875,0.1945,0,0,0.0
1612,0.0,0.0,0.19399999999999995,0,0,0.0
1613,0.003628125,1.45125,0.1935,0,0,0.0
1614,0.0036187499999999987,1.4474999999999996,0.19299999999999995,0,0,0.0
1615,0.013234375,5.29375,0.1925,0,0,0.0
1616,0.009599999999999997,3.839999999999999,0.19199999999999995,0,0,0.0
1617,0.003590625,1.43625,0.1915,0,0,0.0
1618,0.013131249999999997,5.252499999999999,0.19099999999999995,0,0,0.0
1619,0.013096875,5.23875,0.1905,0,0,0.0
1620,0.009499999999999998,3.799999999999999,0.18999999999999995,0,0,0.0
1621,0.007106250000000001,2.8425000000000002,0.1895,0,0,0.0
1622,0.014174999999999995,5.669999999999998,0.18899999999999995,0,0,0.0
1623,0.003534375,1.41375,0.1885,0,0,0.0
1624,0.007049999999999998,2.8199999999999994,0.18799999999999994,0,0,0.0
1625,0.009375,3.75,0.1875,0,0,0.0
1626,0.0,0.0,0.18700000000000006,0,0,0.0
1627,0.0,0.0,0.1865,0,0,0.0
1628,0.009300000000000003,3.720000000000001,0.18600000000000005,0,0,0.0
1629,0.00695625,2.7824999999999998,0.1855,0,0,0.0
1630,0.0057812500000000025,2.312500000000001,0.18500000000000005,0,0,0.0
1631,0.003459375,1.38375,0.1845,0,0,0.0
1632,0.0,0.0,0.18400000000000005,0,0,0.0
1633,0.0,0.0,0.1835,0,0,0.0
1634,0.003431250000000001,1.3725000000000005,0.18300000000000005,0,0,0.0
1635,0.0,0.0,0.1825,0,0,0.0
1636,0.0,0.0,0.18200000000000005,0,0,0.0
1637,0.0034031250000000003,1.36125,0.1815,0,0,0.0
1638,0.0,0.0,0.18100000000000005,0,0,0.0
1639,0.0,0.0,0.1805,0,0,0.0
1640,0.006750000000000002,2.7000000000000006,0.18000000000000005,0,0,0.0
1641,0.0,0.0,0.1795,0,0,0.0
1642,0.0,0.0,0.17900000000000005,0,0,0.0
1643,0.010040625,4.016249999999999,0.1785,0,0,0.0
1644,0.003337500000000001,1.3350000000000004,0.17800000000000005,0,0,0.0
1645,0.006656249999999999,2.6624999999999996,0.1775,0,0,0.0
1646,0.006637500000000002,2.6550000000000007,0.17700000000000005,0,0,0.0
1647,0.0,0.0,0.1765,0,0,0.0
1648,0.009900000000000003,3.960000000000001,0.17600000000000005,0,0,0.0
1649,0.005484374999999999,2.1937499999999996,0.1755,0,0,0.0
1650,0.012031250000000004,4.812500000000002,0.17500000000000004,0,0,0.0
1651,0.0032718749999999996,1.3087499999999999,0.1745,0,0,0.0
1652,0.005437500000000001,2.1750000000000007,0.17400000000000004,0,0,0.0
1653,0.011928125000000001,4.77125,0.1735,0,0,0.0
1654,0.003243750000000001,1.2975000000000003,0.17300000000000004,0,0,0.0
1655,0.003234375,1.29375,0.1725,0,0,0.0
1656,0.0,0.0,0.17200000000000004,0,0,0.0
1657,0.0,0.0,0.17149999999999999,0,0,0.0
1658,0.008550000000000002,3.420000000000001,0.17100000000000004,0,0,0.0
1659,0.017049999999999996,6.8199999999999985,0.17049999999999998,0,0,0.0
1660,0.011687500000000002,4.675000000000001,0.17000000000000004,0,0,0.0
1661,0.0,0.0,0.16949999999999998,0,0,0.0
1662,0.005281250000000002,2.1125000000000007,0.16900000000000004,0,0,0.0
1663,0.0,0.0,0.16849999999999998,0,0,0.0
1664,0.0031500000000000005,1.2600000000000002,0.16800000000000004,0,0,0.0
1665,0.008374999999999999,3.3499999999999996,0.16749999999999998,0,0,0.0
1666,0.003131250000000001,1.2525000000000004,0.16700000000000004,0,0,0.0
1667,0.0031218749999999997,1.2487499999999998,0.16649999999999998,0,0,0.0
1668,0.011412500000000003,4.565000000000001,0.16600000000000004,0,0,0.0
1669,0.0,0.0,0.16549999999999998,0,0,0.0
1670,0.0,0.0,0.16500000000000004,0,0,0.0
1671,0.00616875,2.4675,0.16449999999999998,0,0,0.0
1672,0.017425000000000003,6.9700000000000015,0.16400000000000003,0,0,0.0
1673,0.0,0.0,0.16349999999999998,0,0,0.0
1674,0.0,0.0,0.16300000000000003,0,0,0.0
1675,0.0060937499999999985,2.4374999999999996,0.16249999999999998,0,0,0.0
1676,0.009112500000000003,3.645000000000001,0.16200000000000003,0,0,0.0
1677,0.0,0.0,0.16149999999999998,0,0,0.0
1678,0.0030187500000000006,1.2075000000000002,0.16100000000000003,0,0,0.0
1679,0.0,0.0,0.16049999999999998,0,0,0.0
1680,0.0030000000000000005,1.2000000000000002,0.16000000000000003,0,0,0.0
1681,0.013956249999999998,5.5825,0.15949999999999998,0,0,0.0
1682,0.007950000000000002,3.1800000000000006,0.15900000000000003,0,0,0.0
1683,0.008915624999999998,3.5662499999999993,0.15849999999999997,0,0,0.0
1684,0.0059250000000000014,2.3700000000000006,0.15800000000000003,0,0,0.0
1685,0.0,0.0,0.15749999999999997,0,0,0.0
1686,0.0029437500000000006,1.1775000000000002,0.15700000000000003,0,0,0.0
1687,0.0029343749999999995,1.1737499999999998,0.15649999999999997,0,0,0.0
1688,0.0029250000000000005,1.1700000000000002,0.15600000000000003,0,0,0.0
1689,0.0029156249999999994,1.1662499999999998,0.15549999999999997,0,0,0.0
1690,0.0,0.0,0.15500000000000003,0,0,0.0
1691,0.007724999999999998,3.0899999999999994,0.15449999999999997,0,0,0.0
1692,0.0057750000000000015,2.3100000000000005,0.15400000000000003,0,0,0.0
1693,0.005756249999999998,2.3024999999999993,0.15349999999999997,0,0,0.0
1694,0.0,0.0,0.15300000000000002,0,0,0.0
1695,0.004765624999999999,1.9062499999999996,0.15249999999999997,0,0,0.0
1696,0.007600000000000001,3.0400000000000005,0.15200000000000002,0,0,0.0
1697,0.0028406249999999994,1.1362499999999998,0.15149999999999997,0,0,0.0
1698,0.010381250000000002,4.152500000000001,0.15100000000000002,0,0,0.0
1699,0.005643749999999999,2.2574999999999994,0.15049999999999997,0,0,0
1700,0.0028125000000000008,1.1250000000000002,0.15000000000000002,0,0,0.0
1701,0.0028031249999999996,1.1212499999999999,0.14949999999999997,0,0,0.0
1702,0.0,0.0,0.14900000000000002,0,0,0.0
1703,0.0027843749999999995,1.1137499999999998,0.14849999999999997,0,0,0.0
1704,0.0,0.0,0.14800000000000002,0,0,0.0
1705,0.007374999999999998,2.9499999999999993,0.14749999999999996,0,0,0.0
1706,0.01561875,6.2475000000000005,0.14700000000000002,0,0,0.0
1707,0.0,0.0,0.14649999999999996,0,0,0.0
1708,0.005475000000000001,2.1900000000000004,0.14600000000000002,0,0,0.0
1709,0.004546874999999999,1.8187499999999996,0.14549999999999996,0,0,0.0
1710,0.0,0.0,0.14500000000000002,0,0,0.0
1711,0.0,0.0,0.14449999999999996,0,0,0.0
1712,0.0027,1.08,0.14400000000000002,0,0,0.0
1713,0.009865624999999998,3.946249999999999,0.14349999999999996,0,0,0.0
1714,0.005362500000000001,2.1450000000000005,0.14300000000000002,0,0,0.0
1715,0.005343749999999998,2.1374999999999993,0.14249999999999996,0,0,0.0
1716,0.0,0.0,0.14200000000000002,0,0,0.0
1717,0.0,0.0,0.14149999999999996,0,0,0.0
1718,0.0052875000000000005,2.115,0.14100000000000001,0,0,0.0
1719,0.0,0.0,0.14049999999999996,0,0,0.0
1720,0.00525,2.1,0.14,0,0,0.0
1721,0.0,0.0,0.13949999999999996,0,0,0.0
1722,0.0052125,2.085,0.139,0,0,0.0
1723,0.0,0.0,0.13849999999999996,0,0,0.0
1724,0.005175000000000001,2.0700000000000003,0.138,0,0,0.0
1725,0.057734375,23.09375,0.13749999999999996,0,0,0.0
1726,0.007706250000000001,3.0825000000000005,0.137,0,0,0.0
1727,0.004265624999999999,1.7062499999999994,0.13649999999999995,0,0,0.0
1728,0.00255,1.02,0.136,0,0,0.0
1729,0.0,0.0,0.13549999999999995,0,0,0.0
1730,0.0025312500000000005,1.0125000000000002,0.135,0,0,0.0
1731,0.011768749999999994,4.707499999999998,0.13449999999999995,0,0,0.0
1732,0.0025125000000000004,1.0050000000000001,0.134,0,0,0.0
1733,0.0025031249999999993,1.0012499999999998,0.13349999999999995,0,0,0.0
1734,0.0024937500000000003,0.9975,0.133,0,0,0.0
1735,0.0,0.0,0.13249999999999995,0,0,0.0
1736,0.0066,2.64,0.132,0,0,0.0
1737,0.002465624999999999,0.9862499999999996,0.13149999999999995,0,0,0.0
1738,0.00655,2.62,0.131,0,0,0.0
1739,0.006524999999999998,2.609999999999999,0.13049999999999995,0,0,0.0
1740,0.004875000000000001,1.9500000000000002,0.13,0,0,0.0
1741,0.0,0.0,0.12949999999999995,0,0,0.0
1742,0.00241875,0.9675,0.129,0,0,0.0
1743,0.002409374999999999,0.9637499999999997,0.12849999999999995,0,0,0.0
1744,0.0,0.0,0.128,0,0,0.0
1745,0.003984374999999998,1.5937499999999993,0.12749999999999995,0,0,0.0
1746,0.00238125,0.9525,0.127,0,0,0.0
1747,0.004743749999999998,1.897499999999999,0.12649999999999995,0,0,0.0
1748,0.0,0.0,0.126,0,0,0.0
1749,0.004706249999999998,1.8824999999999992,0.12549999999999994,0,0,0.0
1750,0.00234375,0.9375,0.125,0,0,0.0
1751,0.002334375000000001,0.9337500000000004,0.12450000000000006,0,0,0.0
1752,0.0,0.0,0.124,0,0,0.0
1753,0.0046312500000000026,1.852500000000001,0.12350000000000005,0,0,0.0
1754,0.00230625,0.9225,0.123,0,0,0.0
1755,0.004593750000000002,1.8375000000000008,0.12250000000000005,0,0,0.0
1756,0.0068625000000000005,2.745,0.122,0,0,0.0
1757,0.0,0.0,0.12150000000000005,0,0,0.0
1758,0.0045375,1.815,0.121,0,0,0.0
1759,0.062803125,25.12125,0.12050000000000005,0,0,0.0
1760,0.00225,0.8999999999999999,0.12,0,0,0.0
1761,0.006721875000000004,2.6887500000000015,0.11950000000000005,0,0,0.0
1762,0.0022312499999999997,0.8925,0.119,0,0,0.0
1763,0.0022218750000000008,0.8887500000000004,0.11850000000000005,0,0,0.0
1764,0.0,0.0,0.118,0,0,0.0
1765,0.0,0.0,0.11750000000000005,0,0,0.0
1766,0.0,0.0,0.11699999999999999,0,0,0.0
1767,0.005825000000000002,2.330000000000001,0.11650000000000005,0,0,0.0
1768,0.007975,3.1899999999999995,0.11599999999999999,0,0,0.0
1769,0.005775000000000002,2.310000000000001,0.11550000000000005,0,0,0.0
1770,0.0,0.0,0.11499999999999999,0,0,0.0
1771,0.0,0.0,0.11450000000000005,0,0,0.0
1772,0.004275,1.71,0.11399999999999999,0,0,0.0
1773,0.004256250000000001,1.7025000000000006,0.11350000000000005,0,0,0.0
1774,0.00565,2.26,0.11299999999999999,0,0,0.0
1775,0.0,0.0,0.11250000000000004,0,0,0.0
1776,0.0020999999999999994,0.8399999999999999,0.11199999999999999,0,0,0.0
1777,0.0,0.0,0.11150000000000004,0,0,0.0
1778,0.010406249999999999,4.1625,0.11099999999999999,0,0,0.0
1779,0.002071875000000001,0.8287500000000003,0.11050000000000004,0,0,0.0
1780,0.0020625,0.825,0.10999999999999999,0,0,0.0
1781,0.0,0.0,0.10950000000000004,0,0,0.0
1782,0.0020437499999999996,0.8174999999999999,0.10899999999999999,0,0,0.0
1783,0.0020343750000000006,0.8137500000000003,0.10850000000000004,0,0,0.0
1784,0.0020249999999999995,0.8099999999999998,0.10799999999999998,0,0,0.0
1785,0.002015625000000001,0.8062500000000004,0.10750000000000004,0,0,0.0
1786,0.007356249999999998,2.9425,0.10699999999999998,0,0,0.0
1787,0.001996875000000001,0.7987500000000003,0.10650000000000004,0,0,0.0
1788,0.0,0.0,0.10599999999999998,0,0,0.0
1789,0.003956250000000001,1.5825000000000005,0.10550000000000004,0,0,0.0
1790,0.0019687499999999996,0.7874999999999999,0.10499999999999998,0,0,0.0
1791,0.011103125000000005,4.441250000000002,0.10450000000000004,0,0,0.0
1792,0.007149999999999998,2.8599999999999994,0.10399999999999998,0,0,0.0
1793,0.0019406250000000007,0.7762500000000003,0.10350000000000004,0,0,0.0
1794,0.0,0.0,0.10299999999999998,0,0,0.0
1795,0.0,0.0,0.10250000000000004,0,0,0.0
1796,0.0,0.0,0.10199999999999998,0,0,0.0
1797,0.003806250000000001,1.5225000000000004,0.10150000000000003,0,0,0.0
1798,0.0018937499999999996,0.7574999999999998,0.10099999999999998,0,0,0.0
1799,0.0,0.0,0.10050000000000003,0,0,0
1800,0.006874999999999997,2.749999999999999,0.09999999999999998,0,0,0.0
1801,0.004975000000000002,1.9900000000000007,0.09950000000000003,0,0,0.0
1802,0.005568749999999999,2.2274999999999996,0.09899999999999998,0,0,0.0
1803,0.0,0.0,0.09850000000000003,0,0,0.0
1804,0.0,0.0,0.09799999999999998,0,0,0.0
1805,0.006703125000000002,2.681250000000001,0.09750000000000003,0,0,0.0
1806,0.004849999999999998,1.9399999999999995,0.09699999999999998,0,0,0.0
1807,0.0018093750000000007,0.7237500000000002,0.09650000000000003,0,0,0.0
1808,0.0017999999999999993,0.7199999999999998,0.09599999999999997,0,0,0.0
1809,0.010146875000000005,4.058750000000002,0.09550000000000003,0,0,0.0
1810,0.003562499999999999,1.4249999999999996,0.09499999999999997,0,0,0.0
1811,0.0017718750000000004,0.7087500000000002,0.09450000000000003,0,0,0.0
1812,0.003524999999999999,1.4099999999999997,0.09399999999999997,0,0,0.0
1813,0.0017531250000000003,0.7012500000000002,0.09350000000000003,0,0,0.0
1814,0.0017437499999999994,0.6974999999999998,0.09299999999999997,0,0,0.0
1815,0.0,0.0,0.09250000000000003,0,0,0.0
1816,0.002874999999999999,1.1499999999999997,0.09199999999999997,0,0,0.0
1817,0.004575000000000001,1.8300000000000005,0.09150000000000003,0,0,0.0
1818,0.0017062499999999994,0.6824999999999998,0.09099999999999997,0,0,0.0
1819,0.003393750000000001,1.3575000000000004,0.09050000000000002,0,0,0.0
1820,0.006187499999999998,2.474999999999999,0.08999999999999997,0,0,0.0
1821,0.0033562500000000007,1.3425000000000002,0.08950000000000002,0,0,0.0
1822,0.0016687499999999994,0.6674999999999998,0.08899999999999997,0,0,0.0
1823,0.0016593750000000005,0.6637500000000002,0.08850000000000002,0,0,0.0
1824,0.0,0.0,0.08799999999999997,0,0,0.0
1825,0.0,0.0,0.08750000000000002,0,0,0.0
1826,0.0016312499999999995,0.6524999999999997,0.08699999999999997,0,0,0.0
1827,0.0,0.0,0.08650000000000002,0,0,0.0
1828,0.0016124999999999996,0.6449999999999998,0.08599999999999997,0,0,0.0
1829,0.0016031250000000002,0.6412500000000001,0.08550000000000002,0,0,0.0
1830,0.0015937499999999992,0.6374999999999997,0.08499999999999996,0,0,0.0
1831,0.0,0.0,0.08450000000000002,0,0,0.0
1832,0.004199999999999998,1.6799999999999993,0.08399999999999996,0,0,0.0
1833,0.006262500000000002,2.505000000000001,0.08350000000000002,0,0,0.0
1834,0.010374999999999994,4.149999999999999,0.08299999999999996,0,0,0.0
1835,0.004640625000000001,1.8562500000000004,0.08250000000000002,0,0,0.0
1836,0.0030749999999999987,1.2299999999999995,0.08199999999999996,0,0,0.0
1837,0.005603125000000001,2.2412500000000004,0.08150000000000002,0,0,0.0
1838,0.0,0.0,0.08099999999999996,0,0,0.0
1839,0.0,0.0,0.08050000000000002,0,0,0.0
1840,0.0014999999999999992,0.5999999999999996,0.07999999999999996,0,0,0.0
1841,0.0,0.0,0.07950000000000002,0,0,0.0
1842,0.0014812499999999993,0.5924999999999997,0.07899999999999996,0,0,0.0
1843,0.0029437500000000006,1.1775000000000002,0.07850000000000001,0,0,0.0
1844,0.05828749999999999,23.314999999999998,0.07799999999999996,0,0,0.0
1845,0.0014531250000000002,0.58125,0.07750000000000001,0,0,0.0
1846,0.0014437499999999993,0.5774999999999997,0.07699999999999996,0,0,0.0
1847,0.0028687500000000006,1.1475000000000002,0.07650000000000001,0,0,0.0
1848,0.0,0.0,0.07599999999999996,0,0,0.0
1849,0.0,0.0,0.07550000000000001,0,0,0.0
1850,0.0023437499999999986,0.9374999999999994,0.07499999999999996,0,0,0.0
1851,0.0,0.0,0.07450000000000001,0,0,0.0
1852,0.0,0.0,0.07399999999999995,0,0,0.0
1853,0.001378125,0.55125,0.07350000000000001,0,0,0.0
1854,0.005018749999999996,2.0074999999999985,0.07299999999999995,0,0,0.0
1855,0.0013593750000000001,0.5437500000000001,0.07250000000000001,0,0,0.0
1856,0.0,0.0,0.07199999999999995,0,0,0.0
1857,0.0013406250000000002,0.5362500000000001,0.07150000000000001,0,0,0.0
1858,0.001331249999999999,0.5324999999999996,0.07099999999999995,0,0,0.0
1859,0.0,0.0,0.07050000000000001,0,0,0.0
1860,0.005249999999999997,2.0999999999999988,0.06999999999999995,0,0,0.0
1861,0.00260625,1.0425,0.0695,0,0,0.0
1862,0.0025874999999999982,1.0349999999999993,0.06899999999999995,0,0,0.0
1863,0.0025687500000000003,1.0275,0.0685,0,0,0.0
1864,0.0,0.0,0.06799999999999995,0,0,0.0
1865,0.0012656250000000003,0.5062500000000001,0.0675,0,0,0.0
1866,0.0,0.0,0.06699999999999995,0,0,0.0
1867,0.0,0.0,0.0665,0,0,0.0
1868,0.002474999999999998,0.9899999999999992,0.06599999999999995,0,0,0.0
1869,0.005321875,2.12875,0.0655,0,0,0.0
1870,0.0020312499999999983,0.8124999999999993,0.06499999999999995,0,0,0.0
1871,0.0,0.0,0.0645,0,0,0.0
1872,0.0019999999999999983,0.7999999999999994,0.06399999999999995,0,0,0.0
1873,0.001190625,0.47625,0.0635,0,0,0.0
1874,0.001181249999999999,0.4724999999999996,0.06299999999999994,0,0,0.0
1875,0.00234375,0.9375,0.0625,0,0,0.0
1876,0.001162500000000001,0.4650000000000004,0.062000000000000055,0,0,0.0
1877,0.003459375,1.38375,0.0615,0,0,0.0
1878,0.001143750000000001,0.4575000000000004,0.061000000000000054,0,0,0.0
1879,0.001134375,0.45375,0.0605,0,0,0.0
1880,0.001125000000000001,0.4500000000000004,0.06000000000000005,0,0,0.0
1881,0.0018593749999999997,0.7437499999999999,0.0595,0,0,0.0
1882,0.001106250000000001,0.4425000000000004,0.05900000000000005,0,0,0.0
1883,0.001096875,0.43875,0.058499999999999996,0,0,0.0
1884,0.005075000000000005,2.030000000000002,0.05800000000000005,0,0,0.0
1885,0.003953124999999999,1.5812499999999998,0.057499999999999996,0,0,0.0
1886,0.001068750000000001,0.4275000000000004,0.05700000000000005,0,0,0.0
1887,0.00211875,0.8474999999999999,0.056499999999999995,0,0,0.0
1888,0.001050000000000001,0.4200000000000004,0.05600000000000005,0,0,0.0
1889,0.0020812499999999998,0.8324999999999999,0.055499999999999994,0,0,0.0
1890,0.0027500000000000024,1.100000000000001,0.05500000000000005,0,0,0.0
1891,0.005790624999999999,2.3162499999999997,0.05449999999999999,0,0,0.0
1892,0.003712500000000003,1.4850000000000012,0.05400000000000005,0,0,0.0
1893,0.003678124999999999,1.47125,0.05349999999999999,0,0,0.0
1894,0.000993750000000001,0.39750000000000035,0.05300000000000005,0,0,0.0
1895,0.0016406249999999997,0.6562499999999999,0.05249999999999999,0,0,0.0
1896,0.0016250000000000014,0.6500000000000006,0.052000000000000046,0,0,0.0
1897,0.0019312499999999996,0.7724999999999999,0.05149999999999999,0,0,0.0
1898,0.0,0.0,0.051000000000000045,0,0,0.0
1899,0.0018937499999999996,0.7574999999999998,0.05049999999999999,0,0,0
1900,0.0009375000000000008,0.37500000000000033,0.050000000000000044,0,0,0.0
1901,0.0009281249999999998,0.3712499999999999,0.04949999999999999,0,0,0.0
1902,0.0009187500000000008,0.3675000000000003,0.049000000000000044,0,0,0.0
1903,0.0009093749999999998,0.3637499999999999,0.04849999999999999,0,0,0.0
1904,0.0018000000000000017,0.7200000000000006,0.04800000000000004,0,0,0.0
1905,0.0,0.0,0.04749999999999999,0,0,0.0
1906,0.0,0.0,0.04700000000000004,0,0,0.0
1907,0.0008718749999999997,0.3487499999999999,0.046499999999999986,0,0,0.0
1908,0.0008625000000000007,0.3450000000000003,0.04600000000000004,0,0,0.0
1909,0.0008531249999999997,0.3412499999999999,0.045499999999999985,0,0,0.0
1910,0.0008437500000000007,0.3375000000000003,0.04500000000000004,0,0,0.0
1911,0.05250312499999999,21.001249999999995,0.044499999999999984,0,0,0.0
1912,0.0,0.0,0.04400000000000004,0,0,0.0
1913,0.002990624999999999,1.1962499999999996,0.04349999999999998,0,0,0.0
1914,0.0008062500000000008,0.3225000000000003,0.04300000000000004,0,0,0.0
1915,0.0007968749999999996,0.31874999999999987,0.04249999999999998,0,0,0.0
1916,0.0007875000000000007,0.3150000000000003,0.04200000000000004,0,0,0.0
1917,0.0007781249999999996,0.31124999999999986,0.04149999999999998,0,0,0.0
1918,0.0007687500000000007,0.3075000000000003,0.041000000000000036,0,0,0.0
1919,0.002784374999999999,1.1137499999999996,0.04049999999999998,0,0,0.0
1920,0.0007500000000000007,0.30000000000000027,0.040000000000000036,0,0,0.0
1921,0.002715624999999999,1.0862499999999995,0.03949999999999998,0,0,0.0
